"city","range_value","BIKE","CAR","PT","WALK","walk_time","bike_time","pt_time","car_time"
"Sydney",8.125,206.75,12829,5310.75,75.75,107.402511566424,37.2165814184289,37.7391354834964,18.8747731397459
"Sydney",8.375,206.75,12829,5310.75,75.75,110.707204230007,38.3617070005344,38.520875056296,19.3251577980858
"Sydney",8.625,206.75,12829,5310.75,75.75,114.011896893589,39.5068325826399,39.2875105573322,19.7695463032381
"Sydney",8.875,206.75,12829,5310.75,75.75,117.316589557171,40.6519581647454,40.0394755392641,20.2080576071952
"Sydney",9.125,148,12199.75,4787.25,52.75,120.621282220753,41.7970837468509,40.7771871188776,20.640807536251
"Sydney",9.375,148,12199.75,4787.25,52.75,123.925974884336,42.9422093289564,41.5010467486236,21.0679088929984
"Sydney",9.625,148,12199.75,4787.25,52.75,127.230667547918,44.0873349110619,42.2114409450977,21.4894715543586
"Sydney",9.875,148,12199.75,4787.25,52.75,130.5353602115,45.2324604931674,42.9087419772421,21.9056025658208
"Sydney",10.125,123.5,11530.25,4238.5,44.25,133.840052875083,46.3775860752729,43.5933085168408,22.3164062320631
"Sydney",10.375,123.5,11530.25,4238.5,44.25,137.144745538665,47.5227116573784,44.2654862536999,22.7219842041146
"Sydney",10.625,123.5,11530.25,4238.5,44.25,140.449438202247,48.6678372394839,44.9256084777266,23.1224355632127
"Sydney",10.875,123.5,11530.25,4238.5,44.25,143.754130865829,49.8129628215894,45.5739966299688,23.5178569014998
"Sydney",11.125,93.5,10856.25,4007.5,44.75,147.058823529412,50.9580884036949,46.2109608245282,23.9083423996991
"Sydney",11.375,93.5,10856.25,4007.5,44.75,150.363516192994,52.1032139858004,46.8368003431267,24.2939839018986
"Sydney",11.625,93.5,10856.25,4007.5,44.75,153.668208856576,53.2483395679059,47.4518041039858,24.6748709875697
"Sydney",11.875,93.5,10856.25,4007.5,44.75,156.972901520159,54.3934651500115,48.0562511065584,25.0510910409388
"Sydney",12.125,81.25,10294.5,4045.5,37.25,160.277594183741,55.538590732117,48.6504108535556,25.4227293178234
"Sydney",12.375,81.25,10294.5,4045.5,37.25,163.582286847323,56.6837163142225,49.2345437516059,25.7898690100424
"Sydney",12.625,81.25,10294.5,4045.5,37.25,166.886979510905,57.828841896328,49.8089014918013,26.1525913075001
"Sydney",12.875,81.25,10294.5,4045.5,37.25,170.191672174488,58.9739674784335,50.3737274112958,26.5109754580436
"Sydney",13.125,68.25,9695.75,4184.75,34.75,173.49636483807,60.119093060539,50.9292568370506,26.865098825185
"Sydney",13.375,68.25,9695.75,4184.75,34.75,176.801057501652,61.2642186426445,51.4757174127438,27.2150369437768
"Sydney",13.625,68.25,9695.75,4184.75,34.75,180.105750165235,62.40934422475,52.0133294097998,27.5608635737253
"Sydney",13.875,68.25,9695.75,4184.75,34.75,183.410442828817,63.5544698068555,52.542306023431,27.9026507518214
"Sydney",14.125,50.25,8992.5,3994,31.5,186.715135492399,64.699595388961,53.0628536545279,28.2404688417659
"Sydney",14.375,50.25,8992.5,3994,31.5,190.019828155982,65.8447209710665,53.5751721781802,28.574386582462
"Sydney",14.625,50.25,8992.5,3994,31.5,193.324520819564,66.989846553172,54.0794551995624,28.9044711346446
"Sydney",14.875,50.25,8992.5,3994,31.5,196.629213483146,68.1349721352775,54.5758902978743,29.2307881259135
"Sydney",15.125,48.75,8300,3809.75,30,199.933906146728,69.280097717383,55.0646592589783,29.5534016942322
"Sydney",15.375,48.75,8300,3809.75,30,203.238598810311,70.4252232994885,55.5459382973439,29.8723745299554
"Sydney",15.625,48.75,8300,3809.75,30,206.543291473893,71.570348881594,56.0198982678647,30.1877679164403
"Sydney",15.875,48.75,8300,3809.75,30,209.847984137475,72.7154744636995,56.4867048680865,30.4996417692994
"Sydney",16.125,37.25,7624.5,3454.75,27.75,213.152676801058,73.860600045805,56.9465188313456,30.8080546743461
"Sydney",16.375,37.25,7624.5,3454.75,27.75,216.45736946464,75.0057256279105,57.3994961112937,31.1130639242836
"Sydney",16.625,37.25,7624.5,3454.75,27.75,219.762062128222,76.150851210016,57.8457880582517,31.4147255541865
"Sydney",16.875,37.25,7624.5,3454.75,27.75,223.066754791804,77.2959767921215,58.2855415878133,31.7130943758197
"Sydney",17.125,33.75,7177.25,3301.25,27,226.371447455387,78.441102374227,58.7188993420912,32.0082240108407
"Sydney",17.375,33.75,7177.25,3301.25,27,229.676140118969,79.5862279563326,59.1459998439794,32.300166922925
"Sydney",17.625,33.75,7177.25,3301.25,27,232.980832782551,80.731353538438,59.5669776447808,32.5889744488573
"Sydney",17.875,33.75,7177.25,3301.25,27,236.285525446134,81.8764791205436,59.9819634655313,32.8746968286263
"Sydney",18.125,32,6826,3130.5,20.25,239.590218109716,83.0216047026491,60.3910843323314,33.1573832345599
"Sydney",18.375,32,6826,3130.5,20.25,242.894910773298,84.1667302847546,60.7944637059809,33.4370817995367
"Sydney",18.625,32,6826,3130.5,20.25,246.19960343688,85.3118558668601,61.1922216061931,33.7138396443077
"Sydney",18.875,32,6826,3130.5,20.25,249.504296100463,86.4569814489656,61.5844747306529,33.9877029039604
"Sydney",19.125,26.25,6397.5,2803.25,17.25,252.808988764045,87.6021070310711,61.9713365691642,34.2587167535574
"Sydney",19.375,26.25,6397.5,2803.25,17.25,256.113681427627,88.7472326131766,62.3529175131243,34.5269254329788
"Sydney",19.625,26.25,6397.5,2803.25,17.25,259.41837409121,89.8923581952821,62.7293249605445,34.7923722709964
"Sydney",19.875,26.25,6397.5,2803.25,17.25,262.723066754792,91.0374837773876,63.1006634168282,35.0550997086091
"Sydney",20.125,26,6036.25,2708.25,20,266.027759418374,92.1826093594931,63.4670345915049,35.315149321664
"Sydney",20.375,26,6036.25,2708.25,20,269.332452081956,93.3277349415986,63.8285374911077,35.5725618427896
"Sydney",20.625,26,6036.25,2708.25,20,272.637144745539,94.4728605237041,64.1852685083733,35.8273771826653
"Sydney",20.875,26,6036.25,2708.25,20,275.941837409121,95.6179861058096,64.5373215079319,36.0796344506498
"Sydney",21.125,24.75,5638.5,2397,17,279.246530072703,96.7631116879151,64.8847879086494,36.3293719747916
"Sydney",21.375,24.75,5638.5,2397,17,282.551222736286,97.9082372700206,65.2277567627706,36.5766273212433
"Sydney",21.625,24.75,5638.5,2397,17,285.855915399868,99.0533628521261,65.56631483201,36.8214373130993
"Sydney",21.875,24.75,5638.5,2397,17,289.16060806345,100.198488434232,65.9005466607251,37.0638380486772
"Sydney",22.125,16.5,5270.25,2461.5,18,292.465300727032,101.343614016337,66.2305346463028,37.3038649192628
"Sydney",22.375,16.5,5270.25,2461.5,18,295.769993390615,102.488739598443,66.5563591068806,37.5415526263357
"Sydney",22.625,16.5,5270.25,2461.5,18,299.074686054197,103.633865180548,66.8780983465222,37.7769351982941
"Sydney",22.875,16.5,5270.25,2461.5,18,302.379378717779,104.778990762654,67.195828717955,38.010046006695
"Sydney",23.125,17.25,4970,2573,18.25,305.684071381362,105.924116344759,67.5096246829785,38.2409177820268
"Sydney",23.375,17.25,4970,2573,18.25,308.988764044944,107.069241926865,67.8195588706411,38.4695826290291
"Sydney",23.625,17.25,4970,2573,18.25,312.293456708526,108.21436750897,68.1257021332837,38.6960720415761
"Sydney",23.875,17.25,4970,2573,18.25,315.598149372108,109.359493091076,68.4281236005374,38.9204169171362
"Sydney",24.125,11.75,4599,2605.75,17.75,318.902842035691,110.504618673181,68.7268907313657,39.1426475708235
"Sydney",24.375,11.75,4599,2605.75,17.75,322.207534699273,111.649744255287,69.02206936423,39.3627937490538
"Sydney",24.625,11.75,4599,2605.75,17.75,325.512227362855,112.794869837392,69.3137237654593,39.5808846428177
"Sydney",24.875,11.75,4599,2605.75,17.75,328.816920026438,113.939995419498,69.6019166758964,39.7969489005843
"Sydney",25.125,10.5,4271.75,2514.75,14.25,332.12161269002,115.085121001603,69.8867093558949,40.0110146408464
"Sydney",25.375,10.5,4271.75,2514.75,14.25,335.426305353602,116.230246583709,70.1681616287309,40.2231094643193
"Sydney",25.625,10.5,4271.75,2514.75,14.25,338.730998017184,117.375372165814,70.4463319224976,40.4332604658043
"Sydney",25.875,10.5,4271.75,2514.75,14.25,342.035690680767,118.52049774792,70.7212773105416,40.6414942457272
"Sydney",26.125,6.5,3948.5,2313.25,17.75,345.340383344349,119.665623330025,70.9930535505019,40.847836921363
"Sydney",26.375,6.5,3948.5,2313.25,17.75,348.645076007931,120.810748912131,71.2617151220061,41.0523141377555
"Sydney",26.625,6.5,3948.5,2313.25,17.75,351.949768671514,121.955874494236,71.5273152630784,41.2549510783425
"Sydney",26.875,6.5,3948.5,2313.25,17.75,355.254461335096,123.101000076342,71.7899060053091,41.4557724752953
"Sydney",27.125,7.75,3582,1963.5,11.75,358.559153998678,124.246125658447,72.0495382078369,41.6548026195816
"Sydney",27.375,7.75,3582,1963.5,11.75,361.86384666226,125.391251240553,72.3062615901875,41.8520653707603
"Sydney",27.625,7.75,3582,1963.5,11.75,365.168539325843,126.536376822658,72.5601247640154,42.047584166516
"Sydney",27.875,7.75,3582,1963.5,11.75,368.473231989425,127.681502404764,72.8111752637909,42.2413820319431
"Sydney",28.125,6,3354,1656.25,10,371.777924653007,128.826627986869,73.0594595764716,42.4334815885838
"Sydney",28.375,6,3354,1656.25,10,375.08261731659,129.971753568975,73.3050231702001,42.6239050632317
"Sydney",28.625,6,3354,1656.25,10,378.387309980172,131.11687915108,73.5479105220617,42.8126742965043
"Sydney",28.875,6,3354,1656.25,10,381.692002643754,132.262004733186,73.788165144941,42.9998107511937
"Sydney",29.125,10.25,3005,1626.5,10.5,384.996695307336,133.407130315291,74.0258296135089,43.1853355204018
"Sydney",29.375,10.25,3005,1626.5,10.5,388.301387970919,134.552255897397,74.2609455893738,43.3692693354659
"Sydney",29.625,10.25,3005,1626.5,10.5,391.606080634501,135.697381479502,74.4935538454285,43.551632573681
"Sydney",29.875,10.25,3005,1626.5,10.5,394.910773298083,136.842507061608,74.7236942894214,43.7324452658256
"Sydney",30.125,4.875,2705.5,1451.875,9.625,398.215465961666,137.987632643713,74.9514059867824,43.9117271034962
"Sydney",30.375,4.875,2705.5,1451.875,9.625,401.520158625248,139.132758225819,75.1767271827289,44.0894974462565
"Sydney",30.625,4.875,2705.5,1451.875,9.625,404.82485128883,140.277883807924,75.3996953236801,44.2657753286056
"Sydney",30.875,4.875,2705.5,1451.875,9.625,408.129543952412,141.42300939003,75.6203470780032,44.440579466773
"Sydney",31.125,4.875,2705.5,1451.875,9.625,411.434236615995,142.568134972135,75.8387183561171,44.6139282653424
"Sydney",31.375,4.875,2705.5,1451.875,9.625,414.738929279577,143.713260554241,76.054844329975,44.7858398237115
"Sydney",31.625,4.875,2705.5,1451.875,9.625,418.043621943159,144.858386136346,76.2687594519502,44.9563319423919
"Sydney",31.875,4.875,2705.5,1451.875,9.625,421.348314606742,146.003511718452,76.4804974731443,45.1254221291531
"Sydney",32.125,4.375,2398.5,1173.5,7.875,424.653007270324,147.148637300557,76.6900914611402,45.2931276050157
"Sydney",32.375,4.375,2398.5,1173.5,7.875,427.957699933906,148.293762882663,76.8975738172173,45.4594653100985
"Sydney",32.625,4.375,2398.5,1173.5,7.875,431.262392597488,149.438888464768,77.1029762930504,45.6244519093221
"Sydney",32.875,4.375,2398.5,1173.5,7.875,434.567085261071,150.584014046874,77.3063300069076,45.7881037979752
"Sydney",33.125,4.375,2398.5,1173.5,7.875,437.871777924653,151.729139628979,77.507665459367,45.9504371071454
"Sydney",33.375,4.375,2398.5,1173.5,7.875,441.176470588235,152.874265211085,77.7070125485669,46.1114677090199
"Sydney",33.625,4.375,2398.5,1173.5,7.875,444.481163251818,154.01939079319,77.904400585007,46.2712112220588
"Sydney",33.875,4.375,2398.5,1173.5,7.875,447.7858559154,155.164516375296,78.0998583059151,46.4296830160448
"Sydney",34.125,2.625,2050.875,1015.375,7.125,451.090548578982,156.309641957401,78.2934138891943,46.586898217013
"Sydney",34.375,2.625,2050.875,1015.375,7.125,454.395241242564,157.454767539507,78.4850949669649,46.7428717120639
"Sydney",34.625,2.625,2050.875,1015.375,7.125,457.699933906147,158.599893121612,78.6749286387155,46.8976181540623
"Sydney",34.875,2.625,2050.875,1015.375,7.125,461.004626569729,159.745018703718,78.8629414840743,47.0511519662266
"Sydney",35.125,2.625,2050.875,1015.375,7.125,464.309319233311,160.890144285823,79.0491595752163,47.2034873466097
"Sydney",35.375,2.625,2050.875,1015.375,7.125,467.614011896894,162.035269867929,79.2336084889152,47.354638272476
"Sydney",35.625,2.625,2050.875,1015.375,7.125,470.918704560476,163.180395450034,79.4163133182551,47.5046185045768
"Sydney",35.875,2.625,2050.875,1015.375,7.125,474.223397224058,164.32552103214,79.5972986840098,47.6534415913261
"Sydney",36.125,2.375,1672,898.375,4,477.52808988764,165.470646614245,79.7765887457041,47.8011208728804
"Sydney",36.375,2.375,1672,898.375,4,480.832782551223,166.615772196351,79.9542072123641,47.9476694851255
"Sydney",36.625,2.375,1672,898.375,4,484.137475214805,167.760897778456,80.1301773529693,48.0931003635707
"Sydney",36.875,2.375,1672,898.375,4,487.442167878387,168.906023360562,80.3045220066149,48.2374262471555
"Sydney",37.125,2.375,1672,898.375,4,490.74686054197,170.051148942667,80.477263592393,48.3806596819691
"Sydney",37.375,2.375,1672,898.375,4,494.051553205552,171.196274524773,80.6484241190036,48.5228130248862
"Sydney",37.625,2.375,1672,898.375,4,497.356245869134,172.341400106878,80.818025194102,48.6638984471205
"Sydney",37.875,2.375,1672,898.375,4,500.660938532717,173.486525688984,80.9860880333923,48.8039279376985
"Sydney",38.125,1.25,1396.75,872.5,4.875,503.965631196299,174.631651271089,81.1526334694746,48.942913306856
"Sydney",38.375,1.25,1396.75,872.5,4.875,507.270323859881,175.776776853195,81.3176819604536,49.0808661893584
"Sydney",38.625,1.25,1396.75,872.5,4.875,510.575016523463,176.9219024353,81.4812535983159,49.2177980477471
"Sydney",38.875,1.25,1396.75,872.5,4.875,513.879709187046,178.067028017406,81.6433681170834,49.3537201755152
"Sydney",39.125,1.25,1396.75,872.5,4.875,517.184401850628,179.212153599511,81.8040449007505,49.4886437002116
"Sydney",39.375,1.25,1396.75,872.5,4.875,520.48909451421,180.357279181617,81.9633029910101,49.6225795864785
"Sydney",39.625,1.25,1396.75,872.5,4.875,523.793787177793,181.502404763722,82.1211610947761,49.7555386390212
"Sydney",39.875,1.25,1396.75,872.5,4.875,527.098479841375,182.647530345828,82.2776375915091,49.8875315055139
"Sydney",40.125,0.875,1179.25,704.875,3.875,530.403172504957,183.792655927933,82.4327505403497,50.0185686794423
"Sydney",40.375,0.875,1179.25,704.875,3.875,533.707865168539,184.937781510039,82.5865176870661,50.1486605028839
"Sydney",40.625,0.875,1179.25,704.875,3.875,537.012557832122,186.082907092144,82.7389564708229,50.27781716923
"Sydney",40.875,0.875,1179.25,704.875,3.875,540.317250495704,187.22803267425,82.8900840307733,50.4060487258471
"Sydney",41.125,0.875,1179.25,704.875,3.875,543.621943159286,188.373158256355,83.0399172124838,50.5333650766832
"Sydney",41.375,0.875,1179.25,704.875,3.875,546.926635822869,189.518283838461,83.1884725741931,50.6597759848174
"Sydney",41.625,0.875,1179.25,704.875,3.875,550.231328486451,190.663409420566,83.3357663929127,50.7852910749553
"Sydney",41.875,0.875,1179.25,704.875,3.875,553.536021150033,191.808535002672,83.4818146703714,50.9099198358725
"Sydney",42.125,1.25,975.375,531,2.625,556.840713813615,192.953660584777,83.6266331388111,51.0336716228051
"Sydney",42.375,1.25,975.375,531,2.625,560.145406477198,194.098786166883,83.7702372666356,51.1565556597913
"Sydney",42.625,1.25,975.375,531,2.625,563.45009914078,195.243911748988,83.9126422639188,51.2785810419627
"Sydney",42.875,1.25,975.375,531,2.625,566.754791804362,196.389037331094,84.0538630877746,51.3997567377888
"Sydney",43.125,1.25,975.375,531,2.625,570.059484467945,197.534162913199,84.1939144475944,51.5200915912739
"Sydney",43.375,1.25,975.375,531,2.625,573.364177131527,198.679288495305,84.332810810154,51.6395943241091
"Sydney",43.625,1.25,975.375,531,2.625,576.668869795109,199.82441407741,84.4705664045955,51.7582735377793
"Sydney",43.875,1.25,975.375,531,2.625,579.973562458691,200.969539659516,84.6071952272864,51.8761377156271
"Sydney",44.125,1.25,820.5,369.5,2.25,583.278255122274,202.114665241622,84.7427110465605,51.9931952248743
"Sydney",44.375,1.25,820.5,369.5,2.25,586.582947785856,203.259790823727,84.8771274073425,52.1094543186016
"Sydney",44.625,1.25,820.5,369.5,2.25,589.887640449438,204.404916405832,85.0104576356615,52.224923137689
"Sydney",44.875,1.25,820.5,369.5,2.25,593.19233311302,205.550041987938,85.1427148430552,52.3396097127153
"Sydney",45.125,1.25,820.5,369.5,2.25,596.497025776603,206.695167570044,85.2739119308675,52.4535219658204
"Sydney",45.375,1.25,820.5,369.5,2.25,599.801718440185,207.840293152149,85.4040615944444,52.5666677125294
"Sydney",45.625,1.25,820.5,369.5,2.25,603.106411103767,208.985418734254,85.5331763272288,52.6790546635396
"Sydney",45.875,1.25,820.5,369.5,2.25,606.41110376735,210.13054431636,85.6612684247585,52.790690426473
"Sydney",46.125,1,698.625,294.75,3.375,609.715796430932,211.275669898466,85.7883499885693,52.9015825075924
"Sydney",46.375,1,698.625,294.75,3.375,613.020489094514,212.420795480571,85.9144329300064,53.0117383134837
"Sydney",46.625,1,698.625,294.75,3.375,616.325181758097,213.565921062677,86.0395289739459,53.1211651527056
"Sydney",46.875,1,698.625,294.75,3.375,619.629874421679,214.711046644782,86.16364966243,53.2298702374052
"Sydney",47.125,1,698.625,294.75,3.375,622.934567085261,215.856172226888,86.2868063582161,53.3378606849034
"Sydney",47.375,1,698.625,294.75,3.375,626.239259748843,217.001297808993,86.4090102482454,53.4451435192475
"Sydney",47.625,1,698.625,294.75,3.375,629.543952412426,218.146423391099,86.5302723470295,53.5517256727348
"Sydney",47.875,1,698.625,294.75,3.375,632.848645076008,219.291548973204,86.6506034999604,53.6576139874052
"Sydney",48.125,1.125,592.375,281.125,1.25,636.15333773959,220.43667455531,86.7700143865435,53.7628152165059
"Sydney",48.375,1.125,592.375,281.125,1.25,639.458030403173,221.581800137415,86.8885155235576,53.8673360259268
"Sydney",48.625,1.125,592.375,281.125,1.25,642.762723066755,222.726925719521,87.0061172681421,53.9711829956088
"Sydney",48.875,1.125,592.375,281.125,1.25,646.067415730337,223.872051301626,87.1228298208152,54.074362620924
"Sydney",49.125,1.125,592.375,281.125,1.25,649.372108393919,225.017176883732,87.2386632284225,54.1768813140306
"Sydney",49.375,1.125,592.375,281.125,1.25,652.676801057502,226.162302465837,87.3536273870208,54.2787454052011
"Sydney",49.625,1.125,592.375,281.125,1.25,655.981493721084,227.307428047943,87.4677320446959,54.3799611441252
"Sydney",49.875,1.125,592.375,281.125,1.25,659.286186384666,228.452553630048,87.5809868043183,54.4805347011877
"Sydney",50.125,1.25,492.5,249.375,2.375,662.590879048249,229.597679212154,87.6934011262369,54.5804721687231
"Sydney",50.375,1.25,492.5,249.375,2.375,665.895571711831,230.742804794259,87.8049843309137,54.6797795622452
"Sydney",50.625,1.25,492.5,249.375,2.375,669.200264375413,231.887930376365,87.9157456014993,54.7784628216544
"Sydney",50.875,1.25,492.5,249.375,2.375,672.504957038995,233.03305595847,88.0256939863528,54.8765278124221
"Sydney",51.125,1.25,492.5,249.375,2.375,675.809649702578,234.178181540576,88.1348384015055,54.9739803267524
"Sydney",51.375,1.25,492.5,249.375,2.375,679.11434236616,235.323307122681,88.2431876330715,55.0708260847233
"Sydney",51.625,1.25,492.5,249.375,2.375,682.419035029742,236.468432704787,88.3507503396049,55.1670707354051
"Sydney",51.875,1.25,492.5,249.375,2.375,685.723727693325,237.613558286892,88.4575350544067,55.2627198579593
"Sydney",52.125,0,454.5,312.625,2.375,689.028420356907,238.758683868998,88.5635501877816,55.3577789627165
"Sydney",52.375,0,454.5,312.625,2.375,692.333113020489,239.903809451103,88.6688040292459,55.4522534922347
"Sydney",52.625,0,454.5,312.625,2.375,695.637805684071,241.048935033209,88.7733047496881,55.5461488223381
"Sydney",52.875,0,454.5,312.625,2.375,698.942498347654,242.194060615314,88.8770604034837,55.6394702631366
"Sydney",53.125,0,454.5,312.625,2.375,702.247191011236,243.33918619742,88.9800789305641,55.7322230600269
"Sydney",53.375,0,454.5,312.625,2.375,705.551883674818,244.484311779525,89.0823681584428,55.8244123946755
"Sydney",53.625,0,454.5,312.625,2.375,708.856576338401,245.629437361631,89.1839358041973,55.9160433859836
"Sydney",53.875,0,454.5,312.625,2.375,712.161269001983,246.774562943736,89.28478947641,56.0071210910343
"Sydney",54.125,0.375,387.5,296.25,2.25,715.465961665565,247.919688525842,89.3849366770685,56.0976505060233
"Sydney",54.375,0.375,387.5,296.25,2.25,718.770654329147,249.064814107947,89.4843848034258,56.1876365671722
"Sydney",54.625,0.375,387.5,296.25,2.25,722.07534699273,250.209939690053,89.5831411498211,56.2770841516262
"Sydney",54.875,0.375,387.5,296.25,2.25,725.380039656312,251.355065272158,89.6812129094642,56.3659980783346
"Sydney",55.125,0.375,387.5,296.25,2.25,728.684732319894,252.500190854264,89.7786071761812,56.4543831089169
"Sydney",55.375,0.375,387.5,296.25,2.25,731.989424983477,253.645316436369,89.8753309461255,56.5422439485121
"Sydney",55.625,0.375,387.5,296.25,2.25,735.294117647059,254.790442018475,89.971391119453,56.6295852466144
"Sydney",55.875,0.375,387.5,296.25,2.25,738.598810310641,255.93556760058,90.0667945019629,56.7164115978929
"Sydney",56.125,0,341.25,253.375,0.875,741.903502974223,257.080693182686,90.1615478067049,56.8027275429974
"Sydney",56.375,0,341.25,253.375,0.875,745.208195637806,258.225818764791,90.2556576555543,56.88853756935
"Sydney",56.625,0,341.25,253.375,0.875,748.512888301388,259.370944346897,90.3491305807541,56.9738461119228
"Sydney",56.875,0,341.25,253.375,0.875,751.81758096497,260.516069929002,90.441973026427,57.0586575540019
"Sydney",57.125,0,341.25,253.375,0.875,755.122273628553,261.661195511108,90.5341913500556,57.1429762279384
"Sydney",57.375,0,341.25,253.375,0.875,758.426966292135,262.806321093213,90.6257918239346,57.2268064158855
"Sydney",57.625,0,341.25,253.375,0.875,761.731658955717,263.951446675319,90.7167806365917,57.3101523505243
"Sydney",57.875,0,341.25,253.375,0.875,765.036351619299,265.096572257424,90.8071638941825,57.3930182157754
"Sydney",58.125,0,281,132.125,2.125,768.341044282882,266.24169783953,90.8969476218557,57.4754081474996
"Sydney",58.375,0,281,132.125,2.125,771.645736946464,267.386823421635,90.9861377650921,57.5573262341856
"Sydney",58.625,0,281,132.125,2.125,774.950429610046,268.531949003741,91.0747401910175,57.6387765176265
"Sydney",58.875,0,281,132.125,2.125,778.255122273629,269.677074585846,91.1627606896885,57.7197629935847
"Sydney",59.125,0,281,132.125,2.125,781.559814937211,270.822200167952,91.2502049753547,57.8002896124448
"Sydney",59.375,0,281,132.125,2.125,784.864507600793,271.967325750057,91.3370786876945,57.8803602798566
"Sydney",59.625,0,281,132.125,2.125,788.169200264375,273.112451332163,91.4233873930279,57.9599788573662
"Sydney",59.875,0,281,132.125,2.125,791.473892927958,274.257576914268,91.5091365855056,58.0391491630367
"Sydney",60.125,1,244.5,110,2.125,794.77858559154,275.402702496374,91.5943316882746,58.1178749720587
"Sydney",60.375,1,244.5,110,2.125,798.083278255122,276.547828078479,91.6789780546214,58.1961600173504
"Sydney",60.625,1,244.5,110,2.125,801.387970918705,277.692953660585,91.7630809690938,58.2740079901475
"Sydney",60.875,1,244.5,110,2.125,804.692663582287,278.83807924269,91.8466456486001,58.3514225405834
"Sydney",61.125,1,244.5,110,2.125,807.997356245869,279.983204824796,91.9296772434883,58.4284072782598
"Sydney",61.375,1,244.5,110,2.125,811.302048909452,281.128330406901,92.0121808386039,58.5049657728077
"Sydney",61.625,1,244.5,110,2.125,814.606741573034,282.273455989007,92.0941614543281,58.581101554439
"Sydney",61.875,1,244.5,110,2.125,817.911434236616,283.418581571112,92.1756240475961,58.6568181144894
"Sydney",62.125,0.375,226.5,96.875,1.625,821.216126900198,284.563707153218,92.2565735128964,58.7321189059518
"Sydney",62.375,0.375,226.5,96.875,1.625,824.520819563781,285.708832735323,92.3370146832507,58.8070073440013
"Sydney",62.625,0.375,226.5,96.875,1.625,827.825512227363,286.853958317429,92.4169523311761,58.8814868065118
"Sydney",62.875,0.375,226.5,96.875,1.625,831.130204890945,287.999083899534,92.4963911696288,58.9555606345634
"Sydney",63.125,0.375,226.5,96.875,1.625,834.434897554528,289.14420948164,92.5753358529305,59.0292321329424
"Sydney",63.375,0.375,226.5,96.875,1.625,837.73959021811,290.289335063745,92.6537909776772,59.1025045706325
"Sydney",63.625,0.375,226.5,96.875,1.625,841.044282881692,291.434460645851,92.7317610836317,59.1753811812987
"Sydney",63.875,0.375,226.5,96.875,1.625,844.348975545274,292.579586227956,92.8092506545988,59.2478651637626
"Sydney",64.125,0,209.375,75,1.375,847.653668208857,293.724711810062,92.8862641192855,59.3199596824706
"Sydney",64.375,0,209.375,75,1.375,850.958360872439,294.869837392167,92.962805852144,59.3916678679544
"Sydney",64.625,0,209.375,75,1.375,854.263053536021,296.014962974273,93.0388801742005,59.4629928172845
"Sydney",64.875,0,209.375,75,1.375,857.567746199603,297.160088556378,93.114491353868,59.5339375945154
"Sydney",65.125,0,209.375,75,1.375,860.872438863186,298.305214138484,93.1896436077449,59.6045052311248
"Sydney",65.375,0,209.375,75,1.375,864.177131526768,299.450339720589,93.264341101399,59.6746987264453
"Sydney",65.625,0,209.375,75,1.375,867.48182419035,300.595465302695,93.3385879501364,59.7445210480896
"Sydney",65.875,0,209.375,75,1.375,870.786516853933,301.7405908848,93.4123882197584,59.8139751323682
"Sydney",66.125,0,202.375,64.75,1.25,874.091209517515,302.885716466906,93.4857459273026,59.8830638847015
"Sydney",66.375,0,202.375,64.75,1.25,877.395902181097,304.030842049011,93.5586650417725,59.9517901800247
"Sydney",66.625,0,202.375,64.75,1.25,880.700594844679,305.175967631117,93.631149484853,60.0201568631867
"Sydney",66.875,0,202.375,64.75,1.25,884.005287508262,306.321093213222,93.7032031316136,60.0881667493425
"Sydney",67.125,0,202.375,64.75,1.25,887.309980171844,307.466218795328,93.7748298111988,60.1558226243398
"Sydney",67.375,0,202.375,64.75,1.25,890.614672835426,308.611344377433,93.8460333075068,60.2231272450992
"Sydney",67.625,0,202.375,64.75,1.25,893.919365499009,309.756469959539,93.9168173598553,60.2900833399889
"Sydney",67.875,0,202.375,64.75,1.25,897.224058162591,310.901595541644,93.9871856636367,60.3566936091932
"Sydney",68.125,0.75,195.625,78.375,2.125,900.528750826173,312.04672112375,94.0571418709605,60.4229607250755
"Sydney",68.375,0.75,195.625,78.375,2.125,903.833443489755,313.191846705855,94.126689591286,60.4888873325359
"Sydney",68.625,0.75,195.625,78.375,2.125,907.138136153338,314.336972287961,94.1958323920422,60.5544760493627
"Sydney",68.875,0.75,195.625,78.375,2.125,910.44282881692,315.482097870066,94.2645737992387,60.6197294665794
"Sydney",69.125,0.75,195.625,78.375,2.125,913.747521480502,316.627223452172,94.3329172980641,60.6846501487853
"Sydney",69.375,0.75,195.625,78.375,2.125,917.052214144085,317.772349034277,94.400866333476,60.7492406344921
"Sydney",69.625,0.75,195.625,78.375,2.125,920.356906807667,318.917474616383,94.4684243107791,60.8135034364543
"Sydney",69.875,0.75,195.625,78.375,2.125,923.661599471249,320.062600198488,94.5355945961943,60.8774410419953
"Sydney",70.125,1.5,197.75,90.25,8.375,926.966292134832,321.207725780594,94.6023805174183,60.9410559133283
"Sydney",70.375,1.5,197.75,90.25,8.375,930.270984798414,322.352851362699,94.6687853641722,61.0043504878723
"Sydney",70.625,1.5,197.75,90.25,8.375,933.575677461996,323.497976944805,94.7348123887425,61.0673271785634
